PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
41.0,6.0,16.0,29.0,0.552,2.0,7.0,0.286,7.0,18.0,0.389,2.0,0.555,43.4,0.586,121.0,119.0,31.0,5.8,117.7
50.0,4.0,20.0,26.0,0.769,3.0,4.0,0.75,7.0,12.0,0.583,3.0,0.799,46.8,0.827,148.0,107.0,40.7,21.0,112.5
34.0,4.0,14.0,24.0,0.583,1.0,3.0,0.333,5.0,6.0,0.833,4.0,0.638,32.1,0.604,121.0,100.0,26.6,7.8,115.3
54.0,2.0,21.0,39.0,0.538,2.0,8.0,0.25,10.0,15.0,0.667,3.0,0.592,57.2,0.564,115.0,100.0,38.0,20.5,114.5
35.0,11.0,13.0,19.0,0.684,0.0,2.0,0.0,9.0,16.0,0.563,3.0,0.672,34.5,0.684,138.0,106.0,34.6,18.2,113.3
24.0,8.0,9.0,14.0,0.643,0.0,1.0,0.0,6.0,8.0,0.75,6.0,0.685,44.8,0.643,123.0,104.0,20.1,9.0,118.8
38.0,6.0,14.0,23.0,0.609,1.0,4.0,0.25,9.0,13.0,0.692,2.0,0.662,35.1,0.63,138.0,106.0,32.4,17.7,113.9
35.0,6.0,13.0,25.0,0.52,1.0,2.0,0.5,8.0,11.0,0.727,2.0,0.586,46.5,0.54,122.0,107.0,27.7,10.9,114.5
36.0,9.0,12.0,26.0,0.462,1.0,3.0,0.333,11.0,19.0,0.579,8.0,0.524,39.6,0.481,99.0,111.0,21.8,-0.8,111.5
33.0,4.0,15.0,27.0,0.556,1.0,2.0,0.5,2.0,6.0,0.333,5.0,0.557,47.0,0.574,99.0,96.0,21.4,6.9,114.1
31.0,6.0,10.0,14.0,0.714,3.0,4.0,0.75,8.0,10.0,0.8,3.0,0.842,33.6,0.821,151.0,110.0,28.0,17.6,114.2
34.0,4.0,9.0,21.0,0.429,0.0,3.0,0.0,16.0,18.0,0.889,7.0,0.588,44.9,0.429,114.0,135.0,23.1,-4.7,113.3
46.0,4.0,19.0,28.0,0.679,2.0,2.0,1.0,6.0,7.0,0.857,5.0,0.74,47.4,0.714,126.0,115.0,35.6,10.8,116.8
36.0,8.0,11.0,23.0,0.478,0.0,3.0,0.0,14.0,24.0,0.583,3.0,0.536,43.9,0.478,118.0,104.0,29.1,11.9,113.0
22.0,10.0,9.0,9.0,1.0,1.0,1.0,1.0,3.0,7.0,0.429,3.0,0.911,19.4,1.056,154.0,111.0,26.7,15.3,114.0
31.0,2.0,14.0,23.0,0.609,1.0,4.0,0.25,2.0,5.0,0.4,2.0,0.615,44.5,0.63,118.0,81.0,24.0,11.6,120.0
24.0,11.0,10.0,13.0,0.769,1.0,2.0,0.5,3.0,6.0,0.5,4.0,0.767,32.1,0.808,139.0,104.0,24.4,16.0,116.7
31.0,4.0,13.0,22.0,0.591,0.0,3.0,0.0,5.0,7.0,0.714,4.0,0.618,40.1,0.591,105.0,115.0,25.1,10.4,114.2
24.0,2.0,11.0,27.0,0.407,0.0,5.0,0.0,2.0,3.0,0.667,0.0,0.424,44.9,0.407,95.0,133.0,13.9,6.2,111.5
33.0,6.0,13.0,17.0,0.765,0.0,1.0,0.0,7.0,13.0,0.538,4.0,0.726,41.1,0.765,130.0,103.0,30.2,16.0,113.3
