PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
16.0,4.0,5.0,16.0,0.313,1.0,7.0,0.143,5.0,5.0,1.0,4.0,0.44,25.8,0.344,85.0,95.0,9.1,-4.8,120.0
17.0,4.0,4.0,13.0,0.308,3.0,9.0,0.333,6.0,7.0,0.857,3.0,0.529,22.7,0.423,101.0,116.0,10.5,-3.9,116.7
35.0,8.0,12.0,26.0,0.462,6.0,13.0,0.462,5.0,7.0,0.714,1.0,0.602,35.1,0.577,137.0,125.0,25.8,9.5,118.9
10.0,15.0,3.0,12.0,0.25,3.0,9.0,0.333,1.0,1.0,1.0,5.0,0.402,21.5,0.375,105.0,116.0,10.8,-0.3,114.2
14.0,8.0,5.0,17.0,0.294,2.0,11.0,0.182,2.0,2.0,1.0,2.0,0.391,21.1,0.353,93.0,123.0,9.4,-5.1,115.6
25.0,9.0,9.0,16.0,0.563,6.0,11.0,0.545,1.0,1.0,1.0,0.0,0.76,19.6,0.75,164.0,107.0,29.3,20.7,115.6
21.0,14.0,5.0,12.0,0.417,3.0,9.0,0.333,8.0,8.0,1.0,5.0,0.677,25.9,0.542,127.0,124.0,20.1,7.9,114.2
13.0,9.0,4.0,12.0,0.333,3.0,8.0,0.375,2.0,2.0,1.0,0.0,0.505,14.0,0.458,135.0,114.0,15.1,6.4,114.5
36.0,7.0,13.0,22.0,0.591,8.0,12.0,0.667,2.0,3.0,0.667,2.0,0.772,28.8,0.773,153.0,112.0,31.4,18.8,114.2
28.0,7.0,10.0,18.0,0.556,3.0,7.0,0.429,5.0,6.0,0.833,3.0,0.678,27.7,0.639,128.0,107.0,22.6,7.6,113.8
23.0,11.0,9.0,21.0,0.429,3.0,8.0,0.375,2.0,3.0,0.667,4.0,0.515,29.7,0.5,104.0,124.0,15.8,0.6,111.9
28.0,11.0,7.0,22.0,0.318,3.0,12.0,0.25,11.0,12.0,0.917,5.0,0.513,31.2,0.386,107.0,124.0,19.1,-0.1,117.7
18.0,4.0,5.0,16.0,0.313,3.0,10.0,0.3,5.0,5.0,1.0,4.0,0.495,31.5,0.406,98.0,101.0,9.7,-4.4,118.9
28.0,7.0,10.0,21.0,0.476,5.0,9.0,0.556,3.0,3.0,1.0,1.0,0.627,27.1,0.595,141.0,106.0,25.7,15.3,115.6
19.0,6.0,5.0,17.0,0.294,3.0,10.0,0.3,6.0,7.0,0.857,6.0,0.473,28.0,0.382,89.0,131.0,7.4,-9.8,113.3
20.0,20.0,7.0,17.0,0.412,1.0,8.0,0.125,5.0,5.0,1.0,2.0,0.521,23.6,0.441,137.0,110.0,26.2,8.7,115.3
16.0,6.0,4.0,9.0,0.444,3.0,5.0,0.6,5.0,6.0,0.833,0.0,0.687,19.6,0.611,156.0,96.0,19.3,14.7,115.3
7.0,5.0,2.0,14.0,0.143,1.0,12.0,0.083,2.0,2.0,1.0,1.0,0.235,18.9,0.179,68.0,105.0,2.6,-8.2,111.5
12.0,8.0,3.0,11.0,0.273,2.0,6.0,0.333,4.0,4.0,1.0,2.0,0.47,21.2,0.364,105.0,130.0,9.9,-1.2,111.5
