PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
21.0,15.0,7.0,18.0,0.389,1.0,6.0,0.167,6.0,8.0,0.75,3.0,0.488,35.3,0.417,113.0,85.0,22.3,13.9,112.1
26.0,8.0,7.0,18.0,0.389,2.0,8.0,0.25,10.0,12.0,0.833,6.0,0.558,37.2,0.444,101.0,83.0,18.7,10.2,106.9
22.0,14.0,8.0,23.0,0.348,2.0,6.0,0.333,4.0,4.0,1.0,4.0,0.444,38.6,0.391,104.0,104.0,18.7,2.5,113.6
21.0,5.0,8.0,23.0,0.348,1.0,9.0,0.111,4.0,6.0,0.667,6.0,0.41,42.1,0.37,74.0,109.0,9.7,-3.0,110.5
27.0,10.0,12.0,22.0,0.545,0.0,6.0,0.0,3.0,4.0,0.75,6.0,0.568,40.5,0.545,104.0,84.0,20.5,7.3,109.0
23.0,3.0,7.0,19.0,0.368,1.0,6.0,0.167,8.0,9.0,0.889,1.0,0.501,35.3,0.395,113.0,103.0,15.1,0.2,112.5
20.0,12.0,4.0,17.0,0.235,0.0,6.0,0.0,12.0,14.0,0.857,2.0,0.432,28.1,0.235,110.0,95.0,23.7,10.3,112.8
41.0,7.0,13.0,24.0,0.542,4.0,10.0,0.4,11.0,12.0,0.917,4.0,0.7,37.5,0.625,134.0,100.0,35.1,16.7,110.5
28.0,8.0,9.0,23.0,0.391,2.0,9.0,0.222,8.0,11.0,0.727,8.0,0.503,40.0,0.435,91.0,109.0,15.3,2.9,107.3
37.0,9.0,13.0,25.0,0.52,2.0,7.0,0.286,9.0,12.0,0.75,5.0,0.611,43.4,0.56,119.0,89.0,31.8,15.4,109.0
25.0,3.0,7.0,17.0,0.412,4.0,7.0,0.571,7.0,7.0,1.0,2.0,0.623,36.0,0.529,119.0,132.0,17.6,10.0,106.9
15.0,15.0,4.0,11.0,0.364,2.0,6.0,0.333,5.0,8.0,0.625,3.0,0.517,21.0,0.455,121.0,116.0,18.8,3.6,116.9
30.0,12.0,12.0,21.0,0.571,4.0,9.0,0.444,2.0,7.0,0.286,1.0,0.623,34.3,0.667,138.0,105.0,30.1,19.8,116.1
34.0,11.0,13.0,22.0,0.591,4.0,9.0,0.444,4.0,6.0,0.667,6.0,0.69,36.6,0.682,123.0,111.0,28.1,11.0,112.5
40.0,10.0,16.0,33.0,0.485,5.0,13.0,0.385,3.0,4.0,0.75,3.0,0.575,40.5,0.561,120.0,120.0,30.9,11.3,112.8
33.0,15.0,13.0,28.0,0.464,1.0,6.0,0.167,6.0,9.0,0.667,3.0,0.516,39.5,0.482,121.0,107.0,31.6,17.7,110.8
18.0,11.0,6.0,17.0,0.353,1.0,3.0,0.333,5.0,6.0,0.833,1.0,0.458,33.2,0.382,124.0,96.0,18.0,11.5,114.9
33.0,11.0,9.0,18.0,0.5,5.0,9.0,0.556,10.0,14.0,0.714,5.0,0.683,41.7,0.639,128.0,87.0,28.4,16.3,113.8
51.0,6.0,17.0,26.0,0.654,7.0,14.0,0.5,10.0,14.0,0.714,7.0,0.793,45.9,0.788,132.0,108.0,38.0,19.6,110.1
45.0,8.0,15.0,33.0,0.455,6.0,13.0,0.462,9.0,13.0,0.692,7.0,0.581,51.8,0.545,110.0,104.0,28.6,14.8,110.1
21.0,6.0,5.0,19.0,0.263,2.0,7.0,0.286,9.0,12.0,0.75,3.0,0.432,34.9,0.316,99.0,111.0,12.6,-4.6,109.1
49.0,8.0,17.0,35.0,0.486,7.0,14.0,0.5,8.0,12.0,0.667,5.0,0.608,56.6,0.586,121.0,117.0,34.7,9.3,113.0
23.0,11.0,8.0,24.0,0.333,3.0,9.0,0.333,4.0,4.0,1.0,4.0,0.446,39.7,0.396,103.0,125.0,15.0,0.2,110.5
34.0,2.0,10.0,21.0,0.476,3.0,9.0,0.333,11.0,12.0,0.917,9.0,0.647,44.1,0.548,100.0,98.0,20.9,3.6,106.9
25.0,5.0,9.0,21.0,0.429,0.0,5.0,0.0,7.0,11.0,0.636,6.0,0.484,37.8,0.429,89.0,106.0,14.6,-3.6,113.3
41.0,9.0,15.0,26.0,0.577,4.0,10.0,0.4,7.0,9.0,0.778,6.0,0.684,41.6,0.654,126.0,120.0,33.7,12.0,106.9
35.0,7.0,12.0,23.0,0.522,5.0,11.0,0.455,6.0,7.0,0.857,3.0,0.671,35.0,0.63,132.0,96.0,32.9,20.4,110.5
31.0,4.0,12.0,25.0,0.48,3.0,11.0,0.273,4.0,7.0,0.571,2.0,0.552,40.4,0.54,112.0,119.0,21.4,20.1,110.5
30.0,6.0,9.0,19.0,0.474,5.0,11.0,0.455,7.0,10.0,0.7,5.0,0.641,33.7,0.605,116.0,100.0,23.9,10.6,116.7
26.0,8.0,8.0,16.0,0.5,4.0,10.0,0.4,6.0,6.0,1.0,5.0,0.697,29.5,0.625,119.0,93.0,24.0,15.0,106.9
37.0,9.0,14.0,26.0,0.538,5.0,12.0,0.417,4.0,4.0,1.0,4.0,0.666,38.8,0.635,129.0,115.0,31.3,16.6,112.8
17.0,10.0,5.0,20.0,0.25,2.0,10.0,0.2,5.0,9.0,0.556,6.0,0.355,40.7,0.3,80.0,125.0,7.6,-5.7,110.8
37.0,3.0,13.0,20.0,0.65,8.0,12.0,0.667,3.0,5.0,0.6,4.0,0.833,38.0,0.85,136.0,137.0,25.9,18.8,113.7
15.0,10.0,5.0,17.0,0.294,3.0,11.0,0.273,2.0,4.0,0.5,8.0,0.4,32.9,0.382,74.0,114.0,4.5,-9.1,111.7
24.0,8.0,8.0,18.0,0.444,5.0,11.0,0.455,3.0,5.0,0.6,3.0,0.594,28.0,0.583,112.0,120.0,20.4,11.1,111.7
32.0,5.0,11.0,21.0,0.524,4.0,7.0,0.571,6.0,9.0,0.667,3.0,0.641,42.9,0.619,126.0,113.0,23.2,6.9,110.5
34.0,12.0,12.0,23.0,0.522,4.0,12.0,0.333,6.0,7.0,0.857,1.0,0.652,42.1,0.609,153.0,112.0,35.1,23.6,113.3
35.0,13.0,14.0,26.0,0.538,3.0,6.0,0.5,4.0,4.0,1.0,3.0,0.63,37.0,0.596,133.0,114.0,33.2,15.3,109.7
36.0,6.0,11.0,22.0,0.5,4.0,9.0,0.444,10.0,10.0,1.0,5.0,0.682,40.6,0.591,121.0,137.0,25.8,8.5,114.5
32.0,15.0,9.0,22.0,0.409,3.0,9.0,0.333,11.0,14.0,0.786,6.0,0.568,42.0,0.477,114.0,109.0,28.1,8.6,111.8
26.0,14.0,8.0,21.0,0.381,2.0,11.0,0.182,8.0,13.0,0.615,6.0,0.487,44.1,0.429,107.0,118.0,18.5,-2.7,113.8
39.0,7.0,12.0,21.0,0.571,7.0,14.0,0.5,8.0,11.0,0.727,5.0,0.755,46.9,0.738,135.0,81.0,31.8,18.2,116.9
26.0,9.0,8.0,18.0,0.444,2.0,5.0,0.4,8.0,8.0,1.0,4.0,0.604,38.3,0.5,125.0,113.0,24.0,9.0,112.3
