PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
34.0,7.0,12.0,25.0,0.48,3.0,9.0,0.333,7.0,8.0,0.875,3.0,0.596,39.1,0.54,125.0,120.0,24.5,6.1,115.2
26.0,9.0,11.0,23.0,0.478,2.0,7.0,0.286,2.0,3.0,0.667,0.0,0.535,35.9,0.522,117.0,131.0,20.4,4.5,113.0
28.0,6.0,10.0,20.0,0.5,3.0,7.0,0.429,5.0,5.0,1.0,0.0,0.631,31.7,0.575,145.0,107.0,21.6,5.2,118.8
26.0,7.0,11.0,19.0,0.579,2.0,6.0,0.333,2.0,2.0,1.0,0.0,0.654,29.9,0.632,168.0,115.0,23.6,5.0,118.8
61.0,6.0,25.0,47.0,0.532,5.0,13.0,0.385,6.0,6.0,1.0,1.0,0.614,49.1,0.585,135.0,129.0,43.1,18.2,116.4
30.0,7.0,11.0,25.0,0.44,4.0,11.0,0.364,4.0,8.0,0.5,3.0,0.526,37.1,0.52,108.0,121.0,17.6,5.2,112.1
20.0,10.0,5.0,18.0,0.278,1.0,6.0,0.167,9.0,10.0,0.9,5.0,0.446,36.5,0.306,94.0,130.0,10.8,-8.5,112.2
35.0,11.0,12.0,20.0,0.6,2.0,5.0,0.4,9.0,10.0,0.9,3.0,0.717,33.2,0.65,142.0,113.0,32.9,12.5,115.2
35.0,11.0,13.0,28.0,0.464,1.0,5.0,0.2,8.0,10.0,0.8,5.0,0.54,39.0,0.482,108.0,111.0,26.3,8.0,116.3
43.0,8.0,16.0,32.0,0.5,2.0,6.0,0.333,9.0,11.0,0.818,1.0,0.584,43.2,0.531,134.0,126.0,31.4,6.3,115.8
45.0,8.0,13.0,24.0,0.542,7.0,12.0,0.583,12.0,12.0,1.0,1.0,0.768,33.6,0.688,157.0,130.0,39.9,13.6,116.3
39.0,4.0,15.0,23.0,0.652,6.0,11.0,0.545,3.0,5.0,0.6,2.0,0.774,37.7,0.783,152.0,123.0,28.7,20.8,111.6
30.0,11.0,10.0,25.0,0.4,3.0,7.0,0.429,7.0,7.0,1.0,0.0,0.534,37.3,0.46,131.0,132.0,24.7,7.8,116.1
40.0,7.0,14.0,30.0,0.467,1.0,4.0,0.25,11.0,12.0,0.917,4.0,0.567,41.7,0.483,122.0,119.0,27.9,2.6,116.3
