PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
12.0,5.0,5.0,12.0,0.417,0.0,2.0,0.0,2.0,2.0,1.0,7.0,0.466,28.9,0.417,72.0,134.0,1.8,-16.2,109.0
12.0,8.0,4.0,17.0,0.235,0.0,3.0,0.0,4.0,7.0,0.571,3.0,0.299,26.9,0.235,76.0,107.0,4.7,-10.9,112.8
16.0,3.0,7.0,12.0,0.583,0.0,1.0,0.0,2.0,4.0,0.5,3.0,0.581,25.0,0.583,99.0,109.0,8.0,-5.0,109.4
10.0,7.0,3.0,14.0,0.214,1.0,3.0,0.333,3.0,3.0,1.0,2.0,0.326,24.9,0.25,78.0,122.0,6.2,-4.0,109.4
24.0,6.0,5.0,12.0,0.417,0.0,4.0,0.0,14.0,15.0,0.933,2.0,0.645,26.4,0.417,134.0,112.0,22.0,3.9,109.1
30.0,6.0,12.0,21.0,0.571,2.0,4.0,0.5,4.0,4.0,1.0,4.0,0.659,35.3,0.619,118.0,128.0,20.4,0.5,113.3
30.0,6.0,12.0,23.0,0.522,1.0,3.0,0.333,5.0,7.0,0.714,1.0,0.575,31.5,0.543,124.0,114.0,22.3,8.0,114.9
30.0,5.0,11.0,23.0,0.478,0.0,3.0,0.0,8.0,10.0,0.8,2.0,0.547,33.1,0.478,117.0,125.0,21.7,2.5,112.1
14.0,2.0,6.0,14.0,0.429,1.0,4.0,0.25,1.0,4.0,0.25,3.0,0.444,23.7,0.464,75.0,110.0,5.2,-8.8,116.9
12.0,4.0,5.0,14.0,0.357,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.403,23.5,0.357,90.0,115.0,6.6,-7.6,109.7
29.0,4.0,11.0,21.0,0.524,0.0,2.0,0.0,7.0,9.0,0.778,3.0,0.581,33.3,0.524,113.0,125.0,18.5,-6.9,113.3
27.0,8.0,11.0,18.0,0.611,2.0,4.0,0.5,3.0,6.0,0.5,4.0,0.654,28.5,0.667,117.0,105.0,22.2,4.5,116.7
14.0,4.0,6.0,12.0,0.5,1.0,2.0,0.5,1.0,3.0,0.333,3.0,0.526,26.3,0.542,90.0,122.0,6.7,-10.2,116.7
27.0,8.0,10.0,20.0,0.5,0.0,3.0,0.0,7.0,8.0,0.875,2.0,0.574,29.8,0.5,124.0,136.0,21.8,-2.5,113.8
29.0,6.0,11.0,22.0,0.5,4.0,6.0,0.667,3.0,4.0,0.75,5.0,0.61,34.3,0.591,103.0,126.0,19.1,-0.6,111.7
27.0,3.0,10.0,20.0,0.5,2.0,4.0,0.5,5.0,5.0,1.0,0.0,0.608,25.1,0.55,134.0,112.0,21.7,1.8,111.7
26.0,4.0,10.0,21.0,0.476,0.0,4.0,0.0,6.0,7.0,0.857,3.0,0.54,33.1,0.476,106.0,122.0,13.7,-11.6,114.5
26.0,3.0,9.0,18.0,0.5,2.0,5.0,0.4,6.0,7.0,0.857,2.0,0.617,28.8,0.556,121.0,115.0,16.5,5.7,112.8
33.0,9.0,14.0,26.0,0.538,2.0,5.0,0.4,3.0,4.0,0.75,5.0,0.594,36.0,0.577,110.0,127.0,23.9,-1.0,113.6
20.0,4.0,9.0,18.0,0.5,1.0,3.0,0.333,1.0,2.0,0.5,4.0,0.53,28.0,0.528,90.0,124.0,9.9,-7.3,112.1
26.0,10.0,10.0,19.0,0.526,1.0,5.0,0.2,5.0,5.0,1.0,3.0,0.613,25.2,0.553,120.0,114.0,21.3,5.2,112.1
29.0,10.0,10.0,20.0,0.5,1.0,5.0,0.2,8.0,14.0,0.571,1.0,0.554,27.6,0.525,127.0,106.0,25.3,3.2,112.8
25.0,3.0,9.0,18.0,0.5,1.0,6.0,0.167,6.0,9.0,0.667,2.0,0.569,27.9,0.528,109.0,133.0,14.3,-2.7,113.0
26.0,9.0,10.0,20.0,0.5,2.0,5.0,0.4,4.0,5.0,0.8,0.0,0.586,24.4,0.55,133.0,103.0,27.0,11.2,112.3
44.0,6.0,18.0,31.0,0.581,3.0,4.0,0.75,5.0,6.0,0.833,1.0,0.654,35.5,0.629,137.0,119.0,32.3,13.5,109.4
24.0,7.0,10.0,18.0,0.556,1.0,4.0,0.25,3.0,8.0,0.375,4.0,0.558,27.8,0.583,103.0,131.0,16.3,-4.2,110.5
32.0,10.0,12.0,23.0,0.522,4.0,6.0,0.667,4.0,4.0,1.0,3.0,0.646,33.5,0.609,126.0,111.0,26.0,11.4,112.1
41.0,11.0,15.0,32.0,0.469,5.0,11.0,0.455,6.0,6.0,1.0,2.0,0.592,38.6,0.547,125.0,135.0,32.3,8.6,110.5
34.0,6.0,13.0,25.0,0.52,3.0,8.0,0.375,5.0,6.0,0.833,4.0,0.615,33.4,0.58,114.0,108.0,23.5,2.6,113.6
21.0,7.0,8.0,23.0,0.348,3.0,11.0,0.273,2.0,2.0,1.0,9.0,0.44,35.6,0.413,74.0,127.0,6.4,-12.8,111.8
