PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
26.0,3.0,10.0,22.0,0.455,1.0,3.0,0.333,5.0,11.0,0.455,6.0,0.484,33.8,0.477,98.0,123.0,14.6,-6.6,113.4
11.0,16.0,4.0,12.0,0.333,0.0,2.0,0.0,3.0,6.0,0.5,3.0,0.376,21.0,0.333,109.0,104.0,18.5,5.9,116.4
37.0,6.0,11.0,25.0,0.44,0.0,3.0,0.0,15.0,19.0,0.789,5.0,0.555,41.7,0.44,109.0,110.0,25.1,5.8,111.3
32.0,6.0,13.0,24.0,0.542,1.0,2.0,0.5,5.0,9.0,0.556,2.0,0.572,31.9,0.563,127.0,124.0,27.7,7.9,113.4
34.0,5.0,14.0,22.0,0.636,0.0,1.0,0.0,6.0,7.0,0.857,3.0,0.678,33.7,0.636,129.0,105.0,30.1,9.2,112.7
30.0,11.0,11.0,20.0,0.55,0.0,3.0,0.0,8.0,11.0,0.727,4.0,0.604,32.5,0.55,120.0,108.0,30.7,15.4,118.0
26.0,8.0,8.0,13.0,0.615,1.0,2.0,0.5,9.0,13.0,0.692,3.0,0.694,24.5,0.654,132.0,124.0,27.3,11.1,118.0
44.0,7.0,19.0,28.0,0.679,2.0,3.0,0.667,4.0,6.0,0.667,1.0,0.718,33.6,0.714,148.0,112.0,42.0,18.9,116.4
48.0,2.0,16.0,25.0,0.64,1.0,2.0,0.5,15.0,21.0,0.714,2.0,0.701,42.4,0.66,135.0,112.0,39.3,15.9,113.4
25.0,11.0,10.0,20.0,0.5,0.0,2.0,0.0,5.0,9.0,0.556,4.0,0.522,31.4,0.5,114.0,140.0,19.7,-1.5,120.4
33.0,5.0,13.0,22.0,0.591,1.0,3.0,0.333,6.0,8.0,0.75,4.0,0.647,34.1,0.614,124.0,125.0,24.2,0.4,115.2
27.0,10.0,9.0,16.0,0.563,0.0,2.0,0.0,9.0,14.0,0.643,4.0,0.609,28.8,0.563,122.0,120.0,25.2,4.9,115.2
31.0,9.0,10.0,16.0,0.625,0.0,1.0,0.0,11.0,22.0,0.5,5.0,0.604,33.1,0.625,118.0,125.0,27.2,3.0,118.8
31.0,10.0,11.0,25.0,0.44,1.0,5.0,0.2,8.0,12.0,0.667,2.0,0.512,36.9,0.46,116.0,98.0,30.8,15.2,118.8
35.0,10.0,16.0,24.0,0.667,1.0,1.0,1.0,2.0,3.0,0.667,2.0,0.691,33.5,0.688,142.0,110.0,35.6,19.6,112.7
30.0,4.0,11.0,16.0,0.688,1.0,1.0,1.0,7.0,11.0,0.636,1.0,0.72,32.7,0.719,145.0,106.0,28.2,11.1,112.9
29.0,4.0,11.0,19.0,0.579,1.0,1.0,1.0,6.0,11.0,0.545,2.0,0.608,31.4,0.605,119.0,111.0,23.4,8.0,113.0
27.0,4.0,10.0,16.0,0.625,0.0,2.0,0.0,7.0,11.0,0.636,6.0,0.648,30.2,0.625,109.0,116.0,20.3,1.3,117.5
48.0,10.0,20.0,28.0,0.714,2.0,5.0,0.4,6.0,10.0,0.6,1.0,0.741,36.3,0.75,149.0,105.0,47.5,23.3,115.4
33.0,13.0,11.0,15.0,0.733,0.0,2.0,0.0,11.0,15.0,0.733,5.0,0.764,30.4,0.733,141.0,128.0,31.8,13.2,120.4
34.0,6.0,13.0,24.0,0.542,1.0,3.0,0.333,7.0,13.0,0.538,5.0,0.572,38.2,0.563,108.0,117.0,21.8,2.8,114.6
17.0,7.0,7.0,14.0,0.5,0.0,2.0,0.0,3.0,7.0,0.429,3.0,0.498,34.9,0.5,102.0,146.0,12.2,-3.4,109.0
15.0,3.0,5.0,10.0,0.5,0.0,1.0,0.0,5.0,7.0,0.714,0.0,0.573,24.2,0.5,131.0,74.0,15.6,7.0,119.8
33.0,5.0,9.0,13.0,0.692,1.0,1.0,1.0,14.0,21.0,0.667,3.0,0.742,27.2,0.731,143.0,111.0,31.3,10.7,109.0
30.0,9.0,10.0,17.0,0.588,1.0,2.0,0.5,9.0,12.0,0.75,6.0,0.673,36.2,0.618,121.0,101.0,25.5,5.4,113.8
24.0,1.0,8.0,13.0,0.615,1.0,1.0,1.0,7.0,8.0,0.875,1.0,0.726,32.7,0.654,148.0,94.0,20.6,8.4,119.8
24.0,5.0,10.0,15.0,0.667,2.0,2.0,1.0,2.0,3.0,0.667,1.0,0.735,24.4,0.733,149.0,110.0,22.2,9.0,119.8
46.0,6.0,16.0,22.0,0.727,2.0,3.0,0.667,12.0,16.0,0.75,1.0,0.792,36.1,0.773,165.0,99.0,45.9,28.1,116.3
23.0,6.0,8.0,15.0,0.533,1.0,3.0,0.333,6.0,9.0,0.667,2.0,0.607,27.9,0.567,121.0,127.0,19.9,8.8,115.2
34.0,12.0,14.0,23.0,0.609,1.0,3.0,0.333,5.0,7.0,0.714,4.0,0.652,35.1,0.63,129.0,121.0,33.0,13.9,115.3
34.0,10.0,12.0,24.0,0.5,0.0,2.0,0.0,10.0,15.0,0.667,3.0,0.556,39.4,0.5,117.0,118.0,26.6,3.8,115.4
30.0,4.0,10.0,17.0,0.588,0.0,2.0,0.0,10.0,14.0,0.714,4.0,0.648,35.9,0.588,112.0,125.0,23.4,9.3,115.2
21.0,5.0,9.0,19.0,0.474,1.0,2.0,0.5,2.0,4.0,0.5,2.0,0.506,29.1,0.5,110.0,114.0,16.1,0.6,116.1
29.0,11.0,14.0,25.0,0.56,0.0,1.0,0.0,1.0,6.0,0.167,7.0,0.525,30.8,0.56,100.0,97.0,28.2,8.9,115.3
35.0,4.0,15.0,22.0,0.682,0.0,2.0,0.0,5.0,11.0,0.455,2.0,0.652,33.9,0.682,127.0,107.0,27.4,10.8,112.9
36.0,8.0,12.0,22.0,0.545,0.0,1.0,0.0,12.0,16.0,0.75,3.0,0.62,39.5,0.545,129.0,105.0,35.7,12.0,119.4
21.0,8.0,10.0,23.0,0.435,0.0,4.0,0.0,1.0,3.0,0.333,3.0,0.432,36.6,0.435,95.0,109.0,16.1,5.1,114.3
28.0,8.0,10.0,20.0,0.5,0.0,1.0,0.0,8.0,11.0,0.727,4.0,0.564,34.9,0.5,116.0,125.0,25.7,6.2,113.4
