PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
37.0,3.0,7.0,18.0,0.389,0.0,4.0,0.0,23.0,27.0,0.852,2.0,0.619,39.4,0.389,125.0,101.0,31.0,6.9,110.5
27.0,4.0,7.0,15.0,0.467,2.0,4.0,0.5,11.0,13.0,0.846,4.0,0.652,33.0,0.533,119.0,103.0,22.9,5.9,110.5
22.0,5.0,7.0,14.0,0.5,0.0,4.0,0.0,8.0,9.0,0.889,2.0,0.612,26.5,0.5,127.0,123.0,20.0,2.5,109.7
22.0,2.0,4.0,15.0,0.267,0.0,6.0,0.0,14.0,14.0,1.0,4.0,0.52,33.0,0.267,107.0,112.0,17.8,3.5,109.1
43.0,2.0,15.0,27.0,0.556,1.0,3.0,0.333,12.0,16.0,0.75,2.0,0.632,44.1,0.574,125.0,97.0,36.6,14.5,113.6
27.0,2.0,5.0,17.0,0.294,2.0,3.0,0.667,15.0,19.0,0.789,4.0,0.532,37.2,0.353,110.0,128.0,17.2,3.8,112.8
35.0,7.0,9.0,28.0,0.321,2.0,5.0,0.4,15.0,17.0,0.882,2.0,0.493,41.4,0.357,112.0,106.0,29.5,11.9,112.5
34.0,4.0,11.0,20.0,0.55,3.0,3.0,1.0,9.0,10.0,0.9,5.0,0.697,35.0,0.625,121.0,114.0,26.1,9.7,112.1
35.0,5.0,13.0,19.0,0.684,1.0,3.0,0.333,8.0,10.0,0.8,3.0,0.748,35.9,0.711,144.0,121.0,32.5,14.0,109.7
32.0,4.0,11.0,20.0,0.55,2.0,6.0,0.333,8.0,9.0,0.889,6.0,0.668,44.2,0.6,109.0,96.0,25.7,11.3,109.4
21.0,2.0,6.0,20.0,0.3,0.0,3.0,0.0,9.0,11.0,0.818,1.0,0.423,34.9,0.3,89.0,96.0,13.8,-0.1,110.5
30.0,3.0,11.0,19.0,0.579,0.0,1.0,0.0,8.0,12.0,0.667,2.0,0.618,33.3,0.579,126.0,108.0,27.7,7.0,113.3
27.0,2.0,9.0,19.0,0.474,2.0,3.0,0.667,7.0,8.0,0.875,3.0,0.599,38.7,0.526,117.0,93.0,20.7,7.1,110.1
37.0,2.0,14.0,27.0,0.519,1.0,5.0,0.2,8.0,12.0,0.667,4.0,0.573,42.0,0.537,112.0,107.0,30.4,12.5,107.3
29.0,7.0,11.0,21.0,0.524,3.0,5.0,0.6,4.0,6.0,0.667,4.0,0.613,32.8,0.595,112.0,117.0,23.6,7.2,111.8
37.0,3.0,11.0,19.0,0.579,1.0,2.0,0.5,14.0,16.0,0.875,7.0,0.71,45.0,0.605,110.0,107.0,27.7,7.7,113.8
29.0,6.0,12.0,16.0,0.75,1.0,3.0,0.333,4.0,6.0,0.667,4.0,0.778,30.1,0.781,137.0,110.0,26.2,6.7,113.7
44.0,3.0,12.0,26.0,0.462,3.0,6.0,0.5,17.0,20.0,0.85,3.0,0.632,42.4,0.519,128.0,103.0,39.3,19.0,109.7
45.0,2.0,18.0,30.0,0.6,2.0,3.0,0.667,7.0,10.0,0.7,3.0,0.654,42.6,0.633,120.0,118.0,33.4,2.1,116.1
30.0,2.0,10.0,22.0,0.455,0.0,4.0,0.0,10.0,12.0,0.833,5.0,0.55,40.7,0.455,97.0,121.0,18.1,-6.5,110.5
41.0,4.0,14.0,17.0,0.824,2.0,2.0,1.0,11.0,15.0,0.733,5.0,0.869,32.0,0.882,145.0,113.0,40.0,14.9,116.1
