PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
25.0,12.0,9.0,22.0,0.409,0.0,4.0,0.0,7.0,9.0,0.778,6.0,0.482,37.8,0.409,99.0,124.0,15.5,-9.0,115.3
21.0,13.0,7.0,16.0,0.438,0.0,5.0,0.0,7.0,10.0,0.7,6.0,0.515,30.3,0.438,103.0,122.0,15.4,-0.9,112.2
33.0,11.0,10.0,20.0,0.5,3.0,6.0,0.5,10.0,11.0,0.909,5.0,0.664,36.1,0.575,131.0,132.0,26.2,2.4,114.2
31.0,10.0,10.0,21.0,0.476,0.0,2.0,0.0,11.0,14.0,0.786,5.0,0.571,38.3,0.476,116.0,131.0,23.6,3.3,114.5
20.0,12.0,8.0,17.0,0.471,3.0,3.0,1.0,1.0,1.0,1.0,4.0,0.573,35.1,0.559,117.0,103.0,16.6,3.7,113.0
27.0,6.0,10.0,19.0,0.526,2.0,8.0,0.25,5.0,7.0,0.714,2.0,0.611,29.6,0.579,125.0,109.0,23.0,9.4,116.7
16.0,16.0,4.0,14.0,0.286,2.0,8.0,0.25,6.0,6.0,1.0,4.0,0.481,26.0,0.357,112.0,126.0,15.7,0.8,112.5
36.0,12.0,10.0,18.0,0.556,5.0,8.0,0.625,11.0,12.0,0.917,9.0,0.773,32.5,0.694,129.0,108.0,30.9,16.7,113.0
24.0,17.0,9.0,19.0,0.474,2.0,5.0,0.4,4.0,4.0,1.0,5.0,0.578,31.2,0.526,120.0,105.0,24.5,9.7,120.0
25.0,14.0,7.0,18.0,0.389,2.0,7.0,0.286,9.0,9.0,1.0,5.0,0.569,28.8,0.444,121.0,134.0,22.6,3.3,115.3
19.0,11.0,4.0,14.0,0.286,1.0,6.0,0.167,10.0,13.0,0.769,1.0,0.482,28.6,0.321,111.0,116.0,20.6,11.4,114.8
34.0,9.0,8.0,18.0,0.444,4.0,7.0,0.571,14.0,15.0,0.933,2.0,0.691,36.2,0.556,145.0,122.0,29.2,7.6,110.6
34.0,8.0,12.0,26.0,0.462,1.0,5.0,0.2,9.0,9.0,1.0,4.0,0.567,41.1,0.481,121.0,125.0,24.7,2.9,114.1
31.0,7.0,11.0,26.0,0.423,2.0,6.0,0.333,7.0,8.0,0.875,4.0,0.525,42.7,0.462,110.0,132.0,18.6,-0.1,115.6
23.0,11.0,6.0,14.0,0.429,3.0,5.0,0.6,8.0,8.0,1.0,4.0,0.656,30.8,0.536,134.0,107.0,24.2,11.1,118.8
8.0,10.0,2.0,13.0,0.154,0.0,5.0,0.0,4.0,5.0,0.8,5.0,0.263,27.8,0.154,72.0,110.0,7.5,-4.5,113.3
25.0,7.0,9.0,17.0,0.529,1.0,5.0,0.2,6.0,8.0,0.75,3.0,0.609,29.8,0.559,125.0,139.0,19.5,1.9,113.3
28.0,10.0,11.0,14.0,0.786,3.0,4.0,0.75,3.0,4.0,0.75,5.0,0.888,28.4,0.893,142.0,118.0,28.0,14.4,115.6
28.0,9.0,9.0,19.0,0.474,6.0,10.0,0.6,4.0,4.0,1.0,3.0,0.674,29.6,0.632,132.0,106.0,23.4,14.0,115.6
35.0,13.0,12.0,27.0,0.444,4.0,11.0,0.364,7.0,7.0,1.0,3.0,0.582,40.3,0.519,128.0,136.0,27.5,9.2,111.5
41.0,7.0,15.0,25.0,0.6,1.0,4.0,0.25,10.0,10.0,1.0,4.0,0.697,38.0,0.62,139.0,132.0,34.0,16.7,113.8
25.0,12.0,8.0,18.0,0.444,3.0,6.0,0.5,6.0,7.0,0.857,4.0,0.593,30.8,0.528,123.0,114.0,22.4,6.8,114.4
9.0,6.0,4.0,15.0,0.267,1.0,4.0,0.25,0.0,2.0,0.0,5.0,0.283,28.1,0.3,68.0,130.0,0.5,-16.3,120.0
30.0,12.0,7.0,19.0,0.368,3.0,9.0,0.333,13.0,15.0,0.867,3.0,0.586,37.8,0.447,142.0,118.0,24.2,8.3,118.9
29.0,8.0,6.0,16.0,0.375,3.0,4.0,0.75,14.0,16.0,0.875,6.0,0.629,38.8,0.469,115.0,126.0,20.2,-0.5,113.8
14.0,5.0,6.0,11.0,0.545,0.0,1.0,0.0,2.0,2.0,1.0,3.0,0.589,29.1,0.545,118.0,129.0,11.1,-5.7,117.7
28.0,10.0,7.0,14.0,0.5,3.0,5.0,0.6,11.0,12.0,0.917,4.0,0.726,26.8,0.607,135.0,126.0,23.8,8.8,111.2
16.0,10.0,4.0,15.0,0.267,2.0,3.0,0.667,6.0,9.0,0.667,6.0,0.422,28.6,0.333,90.0,123.0,8.6,-7.2,110.6
10.0,6.0,3.0,12.0,0.25,0.0,5.0,0.0,4.0,4.0,1.0,2.0,0.363,20.9,0.25,90.0,138.0,5.0,-11.4,114.1
24.0,12.0,8.0,24.0,0.333,0.0,5.0,0.0,8.0,8.0,1.0,2.0,0.436,29.8,0.333,110.0,122.0,18.3,-2.1,116.7
25.0,16.0,4.0,10.0,0.4,1.0,4.0,0.25,16.0,18.0,0.889,4.0,0.698,23.2,0.45,146.0,119.0,25.8,3.3,115.6
27.0,20.0,7.0,14.0,0.5,1.0,6.0,0.167,12.0,14.0,0.857,9.0,0.67,29.1,0.536,116.0,113.0,29.1,5.4,113.3
