PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
24.0,5.0,10.0,18.0,0.556,3.0,7.0,0.429,1.0,1.0,1.0,1.0,0.651,27.0,0.639,133.0,87.0,24.0,9.6,117.5
35.0,5.0,14.0,27.0,0.519,6.0,8.0,0.75,1.0,1.0,1.0,3.0,0.638,32.4,0.63,131.0,111.0,30.2,17.9,109.0
33.0,4.0,11.0,25.0,0.44,2.0,7.0,0.286,9.0,10.0,0.9,3.0,0.561,36.6,0.48,114.0,119.0,26.8,7.4,114.3
44.0,10.0,15.0,26.0,0.577,6.0,10.0,0.6,8.0,9.0,0.889,5.0,0.734,38.2,0.692,136.0,124.0,35.4,13.4,113.4
33.0,6.0,12.0,27.0,0.444,5.0,14.0,0.357,4.0,4.0,1.0,1.0,0.574,34.5,0.537,123.0,131.0,23.8,5.0,112.9
42.0,7.0,13.0,28.0,0.464,3.0,9.0,0.333,13.0,15.0,0.867,3.0,0.607,39.1,0.518,130.0,126.0,31.1,5.6,112.9
12.0,6.0,4.0,16.0,0.25,1.0,5.0,0.2,3.0,3.0,1.0,2.0,0.346,25.3,0.281,83.0,129.0,5.3,-10.2,115.3
23.0,3.0,9.0,20.0,0.45,3.0,7.0,0.429,2.0,2.0,1.0,1.0,0.551,25.9,0.525,111.0,116.0,16.3,3.7,111.6
23.0,8.0,10.0,17.0,0.588,2.0,3.0,0.667,1.0,1.0,1.0,1.0,0.659,24.1,0.647,140.0,104.0,22.7,10.2,113.8
25.0,8.0,11.0,19.0,0.579,2.0,7.0,0.286,1.0,2.0,0.5,1.0,0.629,25.7,0.632,140.0,110.0,22.7,7.3,112.1
26.0,4.0,10.0,19.0,0.526,2.0,7.0,0.286,4.0,6.0,0.667,2.0,0.601,21.4,0.579,116.0,98.0,19.4,2.0,119.6
29.0,3.0,11.0,18.0,0.611,5.0,8.0,0.625,2.0,2.0,1.0,1.0,0.768,24.5,0.75,151.0,121.0,24.0,9.7,114.6
29.0,2.0,10.0,22.0,0.455,3.0,7.0,0.429,6.0,6.0,1.0,1.0,0.588,34.4,0.523,119.0,133.0,19.8,2.2,118.0
30.0,3.0,12.0,24.0,0.5,5.0,8.0,0.625,1.0,1.0,1.0,3.0,0.614,33.1,0.604,110.0,127.0,20.6,0.6,112.7
29.0,3.0,11.0,20.0,0.55,2.0,6.0,0.333,5.0,5.0,1.0,1.0,0.653,26.3,0.6,133.0,118.0,21.9,2.6,118.8
28.0,4.0,10.0,20.0,0.5,5.0,9.0,0.556,3.0,3.0,1.0,4.0,0.657,28.1,0.625,119.0,126.0,19.3,4.4,113.8
23.0,3.0,8.0,19.0,0.421,3.0,9.0,0.333,4.0,4.0,1.0,0.0,0.554,24.6,0.5,126.0,141.0,16.7,-1.1,118.0
23.0,4.0,9.0,19.0,0.474,3.0,9.0,0.333,2.0,2.0,1.0,2.0,0.578,27.3,0.553,111.0,113.0,16.6,2.4,112.2
23.0,10.0,8.0,16.0,0.5,1.0,5.0,0.2,6.0,6.0,1.0,1.0,0.617,25.4,0.531,138.0,101.0,23.9,10.6,115.2
36.0,12.0,12.0,18.0,0.667,4.0,7.0,0.571,8.0,8.0,1.0,4.0,0.836,28.0,0.778,155.0,125.0,35.8,20.0,112.1
24.0,9.0,9.0,23.0,0.391,4.0,11.0,0.364,2.0,2.0,1.0,3.0,0.503,27.1,0.478,119.0,107.0,21.0,13.3,113.0
28.0,3.0,13.0,21.0,0.619,0.0,5.0,0.0,2.0,2.0,1.0,1.0,0.64,26.6,0.619,120.0,103.0,22.9,4.2,116.4
27.0,5.0,10.0,21.0,0.476,4.0,9.0,0.444,3.0,3.0,1.0,2.0,0.605,30.7,0.571,116.0,119.0,17.9,0.6,120.4
24.0,8.0,10.0,19.0,0.526,4.0,9.0,0.444,0.0,1.0,0.0,1.0,0.617,26.6,0.632,129.0,99.0,20.2,5.6,115.2
30.0,2.0,11.0,16.0,0.688,3.0,5.0,0.6,5.0,6.0,0.833,2.0,0.805,26.5,0.781,138.0,117.0,22.7,6.7,115.2
24.0,7.0,9.0,19.0,0.474,4.0,9.0,0.444,2.0,2.0,1.0,1.0,0.604,26.6,0.579,138.0,116.0,19.3,4.8,113.4
27.0,2.0,10.0,19.0,0.526,4.0,8.0,0.5,3.0,3.0,1.0,4.0,0.664,27.6,0.632,105.0,105.0,17.9,5.3,115.2
26.0,1.0,10.0,21.0,0.476,3.0,7.0,0.429,3.0,3.0,1.0,4.0,0.582,31.4,0.548,101.0,98.0,14.6,1.0,119.4
26.0,7.0,9.0,19.0,0.474,2.0,7.0,0.286,6.0,6.0,1.0,5.0,0.601,27.4,0.526,108.0,105.0,20.5,2.0,115.2
48.0,2.0,15.0,25.0,0.6,3.0,8.0,0.375,15.0,17.0,0.882,2.0,0.739,33.6,0.66,144.0,122.0,37.8,7.3,113.4
18.0,9.0,6.0,15.0,0.4,2.0,8.0,0.25,4.0,5.0,0.8,2.0,0.523,21.3,0.467,127.0,98.0,19.9,5.4,119.8
