PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TOV,TS%,USG%,eFG%,ORtg,DRtg,GmSc,BPM,OPP DRTG
19.0,7.0,7.0,13.0,0.538,4.0,7.0,0.571,1.0,1.0,1.0,4.0,0.707,21.9,0.692,118.0,132.0,16.4,4.2,118.0
10.0,5.0,3.0,9.0,0.333,0.0,5.0,0.0,4.0,6.0,0.667,3.0,0.43,20.2,0.333,83.0,116.0,4.5,-8.4,113.4
23.0,8.0,7.0,16.0,0.438,3.0,6.0,0.5,6.0,6.0,1.0,3.0,0.617,27.8,0.531,121.0,133.0,20.4,4.6,120.4
24.0,10.0,10.0,13.0,0.769,3.0,5.0,0.6,1.0,2.0,0.5,3.0,0.865,21.7,0.885,151.0,123.0,24.7,13.0,115.2
17.0,4.0,5.0,12.0,0.417,3.0,7.0,0.429,4.0,6.0,0.667,1.0,0.581,19.4,0.542,120.0,125.0,13.9,-1.8,118.8
26.0,2.0,9.0,14.0,0.643,2.0,5.0,0.4,6.0,6.0,1.0,1.0,0.781,22.8,0.714,149.0,109.0,22.0,8.7,118.8
24.0,5.0,8.0,15.0,0.533,1.0,4.0,0.25,7.0,8.0,0.875,0.0,0.648,24.5,0.567,149.0,113.0,22.9,8.3,112.7
14.0,8.0,5.0,16.0,0.313,2.0,6.0,0.333,2.0,2.0,1.0,3.0,0.415,23.2,0.375,96.0,108.0,11.4,1.5,112.7
13.0,8.0,5.0,15.0,0.333,1.0,4.0,0.25,2.0,2.0,1.0,2.0,0.409,20.3,0.367,98.0,119.0,8.4,-8.7,115.4
6.0,1.0,2.0,3.0,0.667,1.0,1.0,1.0,1.0,2.0,0.5,1.0,0.773,25.8,0.833,118.0,100.0,5.5,12.0,114.6
22.0,7.0,8.0,15.0,0.533,2.0,4.0,0.5,4.0,4.0,1.0,2.0,0.656,32.1,0.6,138.0,134.0,18.3,1.2,114.6
22.0,6.0,8.0,11.0,0.727,2.0,3.0,0.667,4.0,5.0,0.8,4.0,0.833,24.3,0.818,142.0,129.0,19.6,8.0,111.6
12.0,7.0,4.0,15.0,0.267,2.0,7.0,0.286,2.0,2.0,1.0,1.0,0.378,18.1,0.333,96.0,109.0,8.6,-4.0,115.3
24.0,6.0,9.0,19.0,0.474,3.0,8.0,0.375,3.0,4.0,0.75,4.0,0.578,31.3,0.553,110.0,111.0,18.8,4.0,119.6
21.0,6.0,9.0,16.0,0.563,2.0,6.0,0.333,1.0,2.0,0.5,2.0,0.622,23.1,0.625,123.0,112.0,18.1,5.1,118.8
18.0,6.0,7.0,10.0,0.7,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.827,25.0,0.8,145.0,124.0,18.7,13.2,112.1
17.0,5.0,6.0,15.0,0.4,0.0,4.0,0.0,5.0,6.0,0.833,4.0,0.482,32.2,0.4,90.0,125.0,9.1,-5.2,111.3
